node_id,layer,velocity_ms,altitude_km,doppler_hz,rssi_dbm,velocity_deviation,gps_distance_km,timestamp_delta_ms,traffic_encoded,layer_encoded,is_spoofed
GEO_01,GEO,3102.32,35786,-657.73,-104.45,2.32,37.4664,992,0,3,0
LEO_01,LEO,7798.06,550,-21363.44,-82.87,1.94,28.3302,0,2,1,1
HAPS_01,HAPS,23.43,20,-442.03,-63.92,8.43,68.4069,981,0,0,0
MEO_01,MEO,3905.04,8000,5132.01,-95.32,5.04,52.0008,1029,0,2,0
HAPS_01,HAPS,6.77,20,340.14,-62.99,8.23,24.0677,1015,0,0,0
GEO_01,GEO,362.27,35786,-241.95,-104.63,2737.73,27.6131,1018,2,3,1
LEO_01,LEO,7803.88,550,-36263.68,-87.29,3.88,12.6632,969,0,1,0
MEO_01,MEO,3892.74,8000,-9602.64,-95.0,7.26,66.236,1032,0,2,0
MEO_01,MEO,3901.37,8000,-1907.64,-94.13,1.37,66.7593,0,2,2,1
LEO_01,LEO,7804.25,550,-34398.99,-83.77,4.25,16.315,994,0,1,0
GEO_01,GEO,3099.23,35786,-820.87,-102.44,0.77,11.8539,978,0,3,0
MEO_01,MEO,7653.69,8000,4820.18,-97.63,3753.69,100.2768,966,2,2,1
GEO_01,GEO,3096.11,35786,170.41,-105.47,3.89,25.2152,1039,0,3,0
MEO_01,MEO,3890.75,8000,-4014.6,-92.6,9.25,36.127,0,2,2,1
LEO_01,LEO,7807.39,550,-10687.33,-82.19,7.39,62.3118,990,0,1,0
GEO_01,GEO,3091.67,35786,-378.39,-105.84,8.33,4852.3904,1028,2,3,1
HAPS_01,HAPS,6.39,20,-114.79,-62.52,8.61,20.8927,1046,0,0,0
MEO_01,MEO,3897.36,8000,-198.1,-97.95,2.64,67.52,983,0,2,0
MEO_01,MEO,7779.83,8000,-4279.63,-97.42,3879.83,125.1753,985,2,2,1
MEO_01,MEO,3891.48,8000,-9651.46,-98.71,8.52,6238.3907,1020,2,2,1
LEO_01,LEO,7803.94,550,26972.33,-82.67,3.94,21.4198,955,0,1,0
LEO_01,LEO,7807.37,550,30709.6,-87.33,7.37,40.1041,1021,0,1,0
MEO_01,MEO,3907.02,8000,7469.13,-93.04,7.02,41.9296,1037,0,2,0
MEO_01,MEO,3908.26,8000,4625.6,-96.33,8.26,33.879,1036,1,2,0
GEO_01,GEO,3091.97,35786,-955.19,-107.36,8.03,59.4136,993,0,3,0
MEO_01,MEO,8120.21,8000,6857.43,-93.89,4220.21,112.3156,966,2,2,1
MEO_01,MEO,3901.48,8000,-6993.84,-96.09,1.48,68.0779,956,0,2,0
MEO_01,MEO,3900.17,8000,-6790.64,-93.79,0.17,57.0114,0,2,2,1
GEO_01,GEO,3096.8,35786,-883.51,-104.97,3.2,56.26,1048,0,3,0
MEO_01,MEO,3890.78,8000,-3014.28,-96.03,9.22,50.7611,979,0,2,0
HAPS_01,HAPS,13.63,20,100.13,-67.53,1.37,39.5705,1014,0,0,0
LEO_01,LEO,7790.64,550,32574.23,-85.7,9.36,38.1094,0,2,1,1
MEO_01,MEO,3900.31,8000,-6110.89,-97.26,0.31,57.8009,0,2,2,1
HAPS_01,HAPS,10.31,20,-387.37,-65.15,4.69,37.8704,0,2,0,1
LEO_01,LEO,7800.57,550,32188.39,-83.79,0.57,52.7849,1023,0,1,0
MEO_01,MEO,3890.39,8000,-3956.71,-97.25,9.61,36.3395,1043,1,2,0
LEO_01,LEO,7809.72,550,-14358.72,-82.89,9.72,42.162,1046,0,1,0
LEO_01,LEO,7797.98,550,-49092.63,-82.1,2.02,32.0026,1029,0,1,0
MEO_01,MEO,3898.56,8000,7335.42,-96.21,1.44,55.8832,966,0,2,0
HAPS_01,HAPS,22.59,20,-130.47,-67.05,7.59,24.8082,1033,0,0,0
MEO_01,MEO,3897.77,8000,-7431.93,-97.92,2.23,28.9086,969,0,2,0
MEO_01,MEO,3908.27,8000,4971.44,-93.24,8.27,56.7405,977,0,2,0
HAPS_01,HAPS,15.18,20,-89.76,-63.85,0.18,57.5229,985,0,0,0
LEO_01,LEO,7800.29,550,-10497.19,-86.86,0.29,46.3425,975,1,1,0
MEO_01,MEO,3907.38,8000,-5711.67,-92.1,7.38,39.5639,976,1,2,0
LEO_01,LEO,7790.36,550,47258.01,-83.48,9.64,25.4284,1013,0,1,0
MEO_01,MEO,3896.38,8000,280.77,-92.2,3.62,59.2852,987,1,2,0
HAPS_01,HAPS,19.19,20,356.69,-66.05,4.19,45.3612,989,0,0,0
LEO_01,LEO,7791.35,550,-26965.43,-86.43,8.65,55.5495,994,0,1,0
GEO_01,GEO,3108.97,35786,-310.65,-107.83,8.97,32.9743,975,0,3,0
MEO_01,MEO,3904.45,8000,-8752.39,-93.19,4.45,42.881,957,0,2,0
GEO_01,GEO,3098.48,35786,-556.11,-105.64,1.52,6244.8509,1004,2,3,1
LEO_01,LEO,7793.33,550,-29451.4,-82.63,6.67,54.7648,955,0,1,0
MEO_01,MEO,3898.71,8000,-7694.17,-97.25,1.29,44.7603,1031,0,2,0
MEO_01,MEO,3906.64,8000,8636.69,-93.12,6.64,44.1252,994,0,2,0
HAPS_01,HAPS,7.58,20,304.22,-62.96,7.42,48.31,982,0,0,0
MEO_01,MEO,3908.78,8000,-555.11,-95.24,8.78,48.7394,1030,0,2,0
GEO_01,GEO,457.82,35786,182.85,-100.53,2642.18,108.779,975,2,3,1
LEO_01,LEO,7793.45,550,-41864.99,-87.04,6.55,40.9546,986,2,1,0
GEO_01,GEO,3092.95,35786,248.22,-107.85,7.05,44.5658,993,0,3,0
MEO_01,MEO,7808.98,8000,-9745.24,-91.36,3908.98,65.0031,1003,2,2,1
HAPS_01,HAPS,20.03,20,-24.02,-63.83,5.03,50.9126,993,1,0,0
GEO_01,GEO,3098.39,35786,-373.51,-104.13,1.61,55.0299,956,0,3,0
LEO_01,LEO,7791.71,550,-25513.36,-86.12,8.29,50.7004,1009,0,1,0
LEO_01,LEO,7809.59,550,-45325.57,-83.7,9.59,48.0103,1033,0,1,0
GEO_01,GEO,713.81,35786,-890.06,-103.93,2386.19,131.9011,1010,2,3,1
MEO_01,MEO,3896.44,8000,-7440.82,-94.79,3.56,37.1112,989,0,2,0
HAPS_01,HAPS,19.9,20,-71.42,-61.23,4.9,4760.3542,1037,2,0,1
GEO_01,GEO,3095.47,35786,-222.88,-102.47,4.53,27.0329,1031,0,3,0
GEO_01,GEO,3095.59,35786,-825.1,-104.2,4.41,58.481,992,0,3,0
HAPS_01,HAPS,18.77,20,59.79,-62.9,3.77,45.9853,0,2,0,1
GEO_01,GEO,3105.85,35786,-826.3,-106.45,5.85,69.5368,1019,0,3,0
LEO_01,LEO,7807.21,550,41565.45,-83.01,7.21,49.4602,985,0,1,0
LEO_01,LEO,7791.53,550,-10519.24,-83.42,8.47,36.9049,1029,0,1,0
GEO_01,GEO,3101.55,35786,-692.99,-100.79,1.55,5610.5751,1011,2,3,1
HAPS_01,HAPS,8.14,20,8.61,-62.92,6.86,42.8124,1019,0,0,0
LEO_01,LEO,7807.56,550,19056.7,-87.94,7.56,36.9568,1048,0,1,0
HAPS_01,HAPS,3.95,20,110.32,-68.33,11.05,102.5816,1045,2,0,1
HAPS_01,HAPS,23.86,20,-143.9,-64.0,8.86,54.22,968,1,0,0
HAPS_01,HAPS,15.29,20,-338.89,-62.9,0.29,32.9485,0,2,0,1
LEO_01,LEO,7804.31,550,3389.37,-86.94,4.31,47.7476,958,0,1,0
GEO_01,GEO,3091.18,35786,908.24,-106.96,8.82,46.7864,1004,0,3,0
LEO_01,LEO,7791.62,550,14513.28,-82.62,8.38,49.919,961,0,1,0
HAPS_01,HAPS,20.18,20,24.19,-67.82,5.18,66.327,988,1,0,0
MEO_01,MEO,3893.34,8000,-5711.27,-95.39,6.66,17.7436,1030,0,2,0
LEO_01,LEO,7790.03,550,45762.56,-85.03,9.97,36.1874,1038,0,1,0
MEO_01,MEO,3894.77,8000,-910.85,-93.19,5.23,70.8369,989,1,2,0
HAPS_01,HAPS,23.6,20,-32.78,-62.46,8.6,19.8884,1042,0,0,0
GEO_01,GEO,3107.52,35786,500.83,-103.35,7.52,32.6068,0,2,3,1
GEO_01,GEO,3100.73,35786,-977.77,-106.23,0.73,45.1085,1033,0,3,0
MEO_01,MEO,3893.39,8000,2692.22,-94.56,6.61,50.0177,1036,0,2,0
HAPS_01,HAPS,22.03,20,222.51,-62.15,7.03,19.7917,969,0,0,0
HAPS_01,HAPS,6.34,20,-77.76,-66.84,8.66,30.6068,1022,0,0,0
LEO_01,LEO,7796.09,550,-22336.63,-86.37,3.91,18.8955,1030,0,1,0
MEO_01,MEO,3906.63,8000,6047.35,-97.95,6.63,48.5894,1003,0,2,0
MEO_01,MEO,3904.12,8000,7480.18,-94.69,4.12,52.0839,1009,0,2,0
HAPS_01,HAPS,20.15,20,-159.06,-63.02,5.15,22.371,1044,0,0,0
MEO_01,MEO,3903.12,8000,-5534.37,-93.55,3.12,57.9183,978,0,2,0
MEO_01,MEO,3900.0,8000,5016.68,-95.49,0.0,32.6131,977,0,2,0
HAPS_01,HAPS,1.63,20,-217.25,-62.67,13.37,106.5292,972,2,0,1
LEO_01,LEO,7795.48,550,2171.89,-83.23,4.52,58.1936,998,0,1,0
LEO_01,LEO,7807.37,550,-34502.99,-85.1,7.37,46.9505,983,0,1,0
GEO_01,GEO,3103.27,35786,-222.31,-105.14,3.27,38.9735,1038,0,3,0
MEO_01,MEO,3896.85,8000,-3645.85,-92.65,3.15,67.8551,0,2,2,1
LEO_01,LEO,7795.76,550,-32072.6,-83.55,4.24,67.8446,0,2,1,1
LEO_01,LEO,7793.16,550,3895.29,-86.04,6.84,16.2865,959,1,1,0
HAPS_01,HAPS,2.12,20,-391.6,-69.61,12.88,5501.4156,1003,2,0,1
MEO_01,MEO,3905.57,8000,-7550.4,-95.34,5.57,55.6398,961,0,2,0
HAPS_01,HAPS,19.94,20,-74.75,-62.31,4.94,30.1397,1050,0,0,0
MEO_01,MEO,3908.66,8000,4114.12,-92.37,8.66,43.2017,968,0,2,0
GEO_01,GEO,3101.4,35786,337.96,-104.86,1.4,57.1561,1016,1,3,0
HAPS_01,HAPS,24.7,20,292.07,-66.58,9.7,16.8122,1009,0,0,0
LEO_01,LEO,7794.56,550,38947.08,-83.65,5.44,68.5732,985,0,1,0
MEO_01,MEO,3906.24,8000,2531.22,-93.14,6.24,56.0265,952,1,2,0
MEO_01,MEO,3896.88,8000,5717.26,-94.57,3.12,58.6058,965,0,2,0
MEO_01,MEO,3904.36,8000,5659.28,-97.98,4.36,7166.2885,957,2,2,1
LEO_01,LEO,7803.77,550,-48643.1,-86.01,3.77,53.6514,1045,0,1,0
LEO_01,LEO,7801.22,550,31543.19,-85.46,1.22,55.2884,985,1,1,0
GEO_01,GEO,3104.21,35786,448.64,-105.85,4.21,39.3333,1025,0,3,0
LEO_01,LEO,7795.02,550,-25673.09,-83.18,4.98,36.2241,1032,0,1,0
HAPS_01,HAPS,6.72,20,-475.76,-62.24,8.28,61.3994,950,0,0,0
MEO_01,MEO,3896.99,8000,6085.91,-92.5,3.01,32.579,0,2,2,1
MEO_01,MEO,3893.73,8000,-4775.43,-97.82,6.27,18.1589,1005,0,2,0
HAPS_01,HAPS,6.97,20,449.96,-62.65,8.03,54.6428,976,0,0,0
MEO_01,MEO,3909.36,8000,-4457.28,-96.39,9.36,59.3707,977,0,2,0
MEO_01,MEO,3900.83,8000,-5336.34,-96.62,0.83,43.4583,974,0,2,0
HAPS_01,HAPS,11.31,20,-218.21,-62.26,3.69,33.0087,1022,1,0,0
MEO_01,MEO,3893.78,8000,4366.66,-94.32,6.22,46.8128,999,0,2,0
MEO_01,MEO,3906.82,8000,-8258.55,-97.39,6.82,21.3686,988,0,2,0
HAPS_01,HAPS,7.27,20,143.85,-65.1,7.73,31.5121,958,0,0,0
GEO_01,GEO,3106.47,35786,408.99,-106.22,6.47,45.3125,1048,0,3,0
MEO_01,MEO,7737.36,8000,-5480.55,-91.59,3837.36,75.1516,1040,2,2,1
GEO_01,GEO,3102.75,35786,46.06,-104.63,2.75,42.7772,1016,0,3,0
HAPS_01,HAPS,9.47,20,-310.19,-63.15,5.53,6.3315,1035,0,0,0
HAPS_01,HAPS,23.79,20,-160.67,-65.82,8.79,4723.2563,978,2,0,1
LEO_01,LEO,7798.63,550,-18869.33,-86.77,1.37,44.5478,971,0,1,0
GEO_01,GEO,3096.8,35786,-872.17,-105.72,3.2,28.2758,950,1,3,0
MEO_01,MEO,3897.19,8000,-7128.46,-92.76,2.81,41.4638,991,0,2,0
HAPS_01,HAPS,11.16,20,180.89,-62.34,3.84,34.9987,989,0,0,0
LEO_01,LEO,7802.76,550,-23259.21,-83.86,2.76,25.4669,964,0,1,0
LEO_01,LEO,7802.56,550,-3868.25,-86.54,2.56,32.9733,997,0,1,0
HAPS_01,HAPS,19.27,20,383.83,-64.81,4.27,43.2147,1024,1,0,0
MEO_01,MEO,3899.91,8000,-5685.19,-97.19,0.09,46.2228,1020,0,2,0
MEO_01,MEO,3912.36,8000,-8388.05,-91.11,12.36,6291.2274,968,2,2,1
LEO_01,LEO,7795.41,550,16648.36,-85.17,4.59,32.3404,1018,0,1,0
GEO_01,GEO,3110.85,35786,-571.59,-106.18,10.85,6239.7567,963,2,3,1
LEO_01,LEO,7806.15,550,-42139.6,-84.63,6.15,21.9809,968,0,1,0
MEO_01,MEO,3903.13,8000,8245.74,-93.39,3.13,44.7103,1042,0,2,0
HAPS_01,HAPS,7.63,20,457.68,-63.24,7.37,47.5785,1037,0,0,0
MEO_01,MEO,3895.31,8000,-6452.28,-95.57,4.69,74.8644,1008,0,2,0
LEO_01,LEO,7801.45,550,21509.2,-83.87,1.45,65.7397,1029,0,1,0
MEO_01,MEO,3895.56,8000,7188.31,-94.14,4.44,54.7493,1003,0,2,0
GEO_01,GEO,3094.35,35786,-947.05,-106.26,5.65,51.5813,1035,0,3,0
MEO_01,MEO,3901.92,8000,-7147.16,-95.57,1.92,52.8415,1017,0,2,0
LEO_01,LEO,7791.9,550,-43932.89,-83.45,8.1,12.4748,984,0,1,0
LEO_01,LEO,7804.91,550,18386.04,-83.55,4.91,30.8011,998,0,1,0
GEO_01,GEO,3100.22,35786,-152.35,-103.32,0.22,62.7223,980,0,3,0
HAPS_01,HAPS,7.11,20,349.69,-60.56,7.89,5047.2479,1023,2,0,1
GEO_01,GEO,3097.2,35786,-695.63,-105.46,2.8,16.399,0,2,3,1
HAPS_01,HAPS,2.64,20,-334.22,-65.18,12.36,99.2051,1042,2,0,1
MEO_01,MEO,3910.76,8000,-3141.45,-96.91,10.76,6265.6492,963,2,2,1
HAPS_01,HAPS,6.99,20,292.07,-66.53,8.01,40.6024,1017,0,0,0
MEO_01,MEO,3896.69,8000,9701.71,-97.58,3.31,55.9334,976,0,2,0
LEO_01,LEO,19.32,550,43666.91,-80.04,7780.68,67.5017,1016,2,1,1
MEO_01,MEO,3899.7,8000,1241.86,-92.05,0.3,48.5634,0,2,2,1
MEO_01,MEO,3892.58,8000,9341.28,-97.39,7.42,58.0331,1024,0,2,0
MEO_01,MEO,3895.45,8000,6970.81,-92.0,4.55,20.4174,1046,0,2,0
HAPS_01,HAPS,7.12,20,490.41,-63.8,7.88,40.2907,1001,0,0,0
GEO_01,GEO,3102.2,35786,448.48,-104.81,2.2,50.2661,956,0,3,0
HAPS_01,HAPS,4.03,20,280.72,-69.21,10.97,77.5835,1047,2,0,1
LEO_01,LEO,7797.95,550,-23086.15,-86.14,2.05,34.511,1016,0,1,0
MEO_01,MEO,3897.32,8000,4188.77,-94.89,2.68,65.5163,0,2,2,1
HAPS_01,HAPS,13.29,20,75.3,-63.55,1.71,26.1519,1010,0,0,0
GEO_01,GEO,3094.27,35786,24.11,-104.51,5.73,35.4194,1008,0,3,0
MEO_01,MEO,3892.6,8000,4987.93,-93.68,7.4,19.6061,995,0,2,0
GEO_01,GEO,401.31,35786,-252.39,-100.81,2698.69,38.5574,992,2,3,1
GEO_01,GEO,3109.29,35786,368.4,-102.24,9.29,15.9973,1003,0,3,0
GEO_01,GEO,3097.91,35786,415.5,-107.76,2.09,16.855,1028,1,3,0
GEO_01,GEO,3103.74,35786,761.62,-105.38,3.74,61.5185,986,0,3,0
LEO_01,LEO,7791.35,550,27234.83,-82.46,8.65,43.6758,1004,0,1,0
HAPS_01,HAPS,23.94,20,132.71,-64.55,8.94,57.1063,996,1,0,0
GEO_01,GEO,3098.98,35786,-322.47,-104.22,1.02,48.3613,1010,0,3,0
HAPS_01,HAPS,7.5,20,-184.67,-62.31,7.5,37.8869,988,1,0,0
GEO_01,GEO,3099.71,35786,40.99,-102.51,0.29,55.3296,987,0,3,0
LEO_01,LEO,7806.92,550,-43785.09,-87.95,6.92,44.3491,964,1,1,0
HAPS_01,HAPS,9.51,20,22.57,-65.3,5.49,59.8927,989,0,0,0
MEO_01,MEO,3908.56,8000,-8750.3,-95.79,8.56,60.3232,1006,1,2,0
GEO_01,GEO,3100.83,35786,858.84,-104.93,0.83,26.1887,1005,0,3,0
HAPS_01,HAPS,18.46,20,98.04,-67.72,3.46,46.6062,982,0,0,0
LEO_01,LEO,7791.96,550,-2973.89,-85.04,8.04,42.1103,951,2,1,0
MEO_01,MEO,3900.35,8000,1448.22,-97.09,0.35,10.2849,962,0,2,0
LEO_01,LEO,7804.91,550,27531.9,-83.01,4.91,58.1438,1035,0,1,0
HAPS_01,HAPS,1.93,20,130.05,-65.42,13.07,64.1442,976,2,0,1
HAPS_01,HAPS,9.13,20,49.6,-62.99,5.87,49.4598,961,0,0,0
GEO_01,GEO,567.94,35786,-55.52,-106.93,2532.06,111.047,1020,2,3,1
MEO_01,MEO,3892.62,8000,1142.76,-94.23,7.38,63.1,968,0,2,0
MEO_01,MEO,3906.72,8000,-1934.29,-94.46,6.72,3.8044,951,0,2,0
GEO_01,GEO,3100.57,35786,579.25,-105.72,0.57,18.5705,0,2,3,1
HAPS_01,HAPS,6.66,20,74.44,-64.57,8.34,23.7518,993,0,0,0
LEO_01,LEO,7801.02,550,19435.01,-83.93,1.02,53.9829,969,0,1,0
MEO_01,MEO,3892.53,8000,8442.98,-92.52,7.47,38.5523,999,0,2,0
GEO_01,GEO,3108.89,35786,-268.36,-107.27,8.89,60.0423,1048,0,3,0
LEO_01,LEO,7790.89,550,10135.41,-87.94,9.11,20.372,1006,0,1,0
LEO_01,LEO,7799.7,550,-5523.26,-85.66,0.3,41.6822,0,2,1,1
MEO_01,MEO,3908.5,8000,-5176.28,-96.01,8.5,50.4107,975,0,2,0
LEO_01,LEO,7794.35,550,-18501.31,-82.75,5.65,36.3154,1024,0,1,0
GEO_01,GEO,3110.78,35786,384.72,-108.55,10.78,6000.34,1023,2,3,1
HAPS_01,HAPS,18.16,20,474.98,-67.19,3.16,47.2063,1050,0,0,0
MEO_01,MEO,3903.62,8000,-462.52,-96.19,3.62,54.1607,957,1,2,0
MEO_01,MEO,3898.27,8000,7195.37,-96.51,1.73,42.7865,971,1,2,0
LEO_01,LEO,7809.62,550,27898.93,-87.94,9.62,36.889,995,0,1,0
GEO_01,GEO,3103.86,35786,936.73,-105.63,3.86,39.1239,1045,0,3,0
HAPS_01,HAPS,20.52,20,376.66,-67.04,5.52,53.7383,1014,0,0,0
MEO_01,MEO,3890.0,8000,2966.38,-95.34,10.0,44.3455,0,2,2,1
HAPS_01,HAPS,10.9,20,-390.39,-63.76,4.1,8.7314,983,0,0,0
LEO_01,LEO,7797.87,550,1434.83,-84.39,2.13,54.6788,1032,0,1,0
LEO_01,LEO,7800.33,550,-21661.87,-87.4,0.33,32.4721,970,0,1,0
GEO_01,GEO,3101.64,35786,579.28,-104.24,1.64,18.7307,1019,0,3,0
LEO_01,LEO,7796.86,550,-19772.04,-85.36,3.14,29.313,1020,0,1,0
MEO_01,MEO,7906.9,8000,7728.65,-91.2,4006.9,89.4183,995,2,2,1
HAPS_01,HAPS,5.73,20,-450.55,-63.01,9.27,54.6161,1010,0,0,0
HAPS_01,HAPS,8.49,20,163.75,-62.43,6.51,28.2248,972,1,0,0
HAPS_01,HAPS,10.47,20,475.29,-64.04,4.53,39.3444,1012,0,0,0
MEO_01,MEO,3903.96,8000,-9652.58,-96.21,3.96,65.8805,1003,0,2,0
HAPS_01,HAPS,18.2,20,225.18,-63.06,3.2,29.806,1041,0,0,0
GEO_01,GEO,3104.59,35786,638.69,-102.05,4.59,52.9871,971,0,3,0
MEO_01,MEO,3908.9,8000,-3605.74,-97.47,8.9,47.7788,995,0,2,0
LEO_01,LEO,7797.33,550,-12959.02,-82.0,2.67,50.0689,1048,0,1,0
HAPS_01,HAPS,15.85,20,-262.24,-65.51,0.85,4353.3325,1022,2,0,1
GEO_01,GEO,3105.06,35786,-264.13,-103.89,5.06,52.9114,976,0,3,0
LEO_01,LEO,7796.74,550,9970.5,-86.12,3.26,72.8041,988,1,1,0
GEO_01,GEO,3104.33,35786,890.56,-104.0,4.33,51.1156,1045,0,3,0
GEO_01,GEO,3090.68,35786,-965.1,-104.7,9.32,57.7236,950,0,3,0
GEO_01,GEO,3114.19,35786,610.35,-109.77,14.19,5604.5966,950,2,3,1
GEO_01,GEO,3103.43,35786,637.45,-106.51,3.43,45.2142,1007,0,3,0
HAPS_01,HAPS,4.47,20,383.58,-69.36,10.53,123.4043,965,2,0,1
HAPS_01,HAPS,10.81,20,365.08,-67.44,4.19,34.4497,1042,0,0,0
HAPS_01,HAPS,6.92,20,176.73,-65.88,8.08,55.7378,973,1,0,0
GEO_01,GEO,3094.78,35786,676.24,-103.25,5.22,67.542,992,1,3,0
HAPS_01,HAPS,8.17,20,321.51,-67.37,6.83,33.1521,0,2,0,1
HAPS_01,HAPS,5.28,20,121.44,-67.64,9.72,55.3004,980,0,0,0
LEO_01,LEO,7802.81,550,34394.5,-85.31,2.81,50.0989,1007,0,1,0
GEO_01,GEO,3103.66,35786,-323.79,-106.75,3.66,37.5715,1037,0,3,0
HAPS_01,HAPS,15.68,20,61.06,-62.05,0.68,30.8066,0,2,0,1
GEO_01,GEO,3098.04,35786,-131.01,-104.2,1.96,30.2236,953,0,3,0
MEO_01,MEO,3897.24,8000,9369.24,-95.25,2.76,27.4814,1046,0,2,0
HAPS_01,HAPS,14.14,20,410.18,-65.19,0.86,38.0622,1036,1,0,0
GEO_01,GEO,3090.07,35786,589.94,-103.09,9.93,55.2811,957,0,3,0
MEO_01,MEO,3895.83,8000,-1467.62,-94.45,4.17,59.6611,957,0,2,0
LEO_01,LEO,7806.76,550,3849.07,-84.71,6.76,48.0018,1047,0,1,0
GEO_01,GEO,3099.06,35786,840.73,-103.91,0.94,65.9103,973,1,3,0
MEO_01,MEO,3898.09,8000,-2258.45,-97.55,1.91,46.5868,974,0,2,0
GEO_01,GEO,3098.22,35786,870.67,-103.46,1.78,30.2334,1039,0,3,0
MEO_01,MEO,3893.2,8000,-5310.3,-97.06,6.8,44.2122,1026,0,2,0
MEO_01,MEO,3895.57,8000,8135.34,-94.42,4.43,50.5649,956,0,2,0
GEO_01,GEO,3106.01,35786,477.98,-107.12,6.01,52.6277,976,0,3,0
GEO_01,GEO,3099.5,35786,-249.65,-104.77,0.5,42.7353,999,0,3,0
LEO_01,LEO,7802.89,550,-12823.22,-87.67,2.89,57.5394,1033,0,1,0
GEO_01,GEO,3091.22,35786,656.18,-107.99,8.78,74.7339,965,0,3,0
GEO_01,GEO,3101.35,35786,528.76,-103.7,1.35,36.8187,958,0,3,0
MEO_01,MEO,3906.09,8000,-9781.27,-93.6,6.09,47.7778,952,0,2,0
MEO_01,MEO,3895.4,8000,6706.56,-92.25,4.6,36.1779,985,0,2,0
GEO_01,GEO,3090.63,35786,-258.24,-102.32,9.37,49.4659,981,0,3,0
LEO_01,LEO,7794.43,550,15288.94,-83.13,5.57,37.579,961,1,1,0
MEO_01,MEO,3902.3,8000,-8371.47,-92.11,2.3,49.9165,1016,0,2,0
HAPS_01,HAPS,6.41,20,82.75,-62.21,8.59,21.1785,1035,1,0,0
HAPS_01,HAPS,15.81,20,-171.84,-63.65,0.81,30.7385,1041,0,0,0
MEO_01,MEO,3908.63,8000,3914.08,-93.09,8.63,44.3639,970,0,2,0
GEO_01,GEO,3091.35,35786,-822.51,-104.94,8.65,39.3305,999,1,3,0
HAPS_01,HAPS,6.04,20,349.93,-65.59,8.96,34.645,1050,0,0,0
GEO_01,GEO,3106.2,35786,953.53,-102.68,6.2,63.4943,1027,0,3,0
HAPS_01,HAPS,17.7,20,475.16,-63.28,2.7,21.3829,0,2,0,1
HAPS_01,HAPS,16.59,20,244.58,-65.96,1.59,40.7417,1039,0,0,0
LEO_01,LEO,7803.0,550,-31965.21,-83.07,3.0,58.9623,1030,0,1,0
HAPS_01,HAPS,13.36,20,-416.19,-62.57,1.64,41.4547,1049,0,0,0
LEO_01,LEO,7797.33,550,36692.36,-82.25,2.67,9.67,974,0,1,0
MEO_01,MEO,3895.23,8000,-8196.81,-92.8,4.77,44.1612,1000,0,2,0
LEO_01,LEO,7792.37,550,10311.77,-87.75,7.63,30.442,966,0,1,0
LEO_01,LEO,7794.46,550,-22332.53,-82.41,5.54,58.2322,1016,0,1,0
GEO_01,GEO,3092.49,35786,-103.24,-105.48,7.51,65.1204,1026,0,3,0
MEO_01,MEO,3897.89,8000,1534.38,-95.21,2.11,36.8425,994,0,2,0
LEO_01,LEO,7790.83,550,-35249.81,-84.97,9.17,26.57,1043,0,1,0
HAPS_01,HAPS,15.22,20,-79.51,-66.41,0.22,14.2771,963,2,0,0
GEO_01,GEO,3097.31,35786,-207.99,-102.01,2.69,50.9613,970,0,3,0
MEO_01,MEO,3906.73,8000,-1965.18,-94.56,6.73,35.2936,1013,1,2,0
GEO_01,GEO,3106.31,35786,-363.87,-104.26,6.31,43.6128,0,2,3,1
GEO_01,GEO,3094.41,35786,491.76,-106.42,5.59,43.1257,997,1,3,0
HAPS_01,HAPS,2.88,20,-237.59,-69.58,12.12,4888.3073,1001,2,0,1
GEO_01,GEO,3102.18,35786,344.21,-103.01,2.18,61.8869,1034,0,3,0
LEO_01,LEO,33.51,550,-35150.16,-88.39,7766.49,111.0451,950,2,1,1
LEO_01,LEO,7805.04,550,-32609.53,-82.47,5.04,56.0914,982,0,1,0
MEO_01,MEO,3890.44,8000,830.14,-97.18,9.56,41.3633,1029,0,2,0
LEO_01,LEO,7801.79,550,-13563.76,-86.27,1.79,67.8524,953,1,1,0
MEO_01,MEO,3894.57,8000,8029.61,-92.1,5.43,38.6126,1030,1,2,0
MEO_01,MEO,3896.42,8000,5237.55,-94.1,3.58,18.2632,957,0,2,0
HAPS_01,HAPS,3.71,20,392.63,-66.4,11.29,92.0847,970,2,0,1
MEO_01,MEO,3890.84,8000,3300.6,-95.4,9.16,24.732,0,2,2,1
LEO_01,LEO,7791.21,550,7551.02,-84.38,8.79,25.3768,958,0,1,0
MEO_01,MEO,3899.83,8000,6916.3,-97.74,0.17,45.1616,1039,0,2,0
HAPS_01,HAPS,6.7,20,232.39,-63.59,8.3,33.7763,964,1,0,0
GEO_01,GEO,3098.77,35786,-399.4,-107.33,1.23,55.111,986,0,3,0
LEO_01,LEO,7808.72,550,-44161.54,-87.4,8.72,36.6362,0,2,1,1
HAPS_01,HAPS,3.55,20,204.54,-65.67,11.45,35.2162,1014,2,0,1
MEO_01,MEO,3895.15,8000,-3909.99,-93.26,4.85,60.7877,966,0,2,0
MEO_01,MEO,3891.24,8000,1806.24,-96.68,8.76,32.1406,985,0,2,0
LEO_01,LEO,7808.47,550,47017.03,-83.44,8.47,70.2893,1017,0,1,0
MEO_01,MEO,3905.09,8000,9002.78,-94.2,5.09,53.7374,1003,0,2,0
GEO_01,GEO,3097.98,35786,-367.65,-106.19,2.02,20.6358,999,0,3,0
